# X, Y, Z, tdens
0.01 0 0.32 0
0.011 0 0.32 0
0.012 0 0.32 0
0.013 0 0.32 0
0.014 0 0.32 0
0.015 0 0.32 0
0.016 0 0.32 0
0.017 0 0.32 0
0.018 0 0.32 0
0.019 0 0.32 0
0.02 0 0.32 0
0.021 0 0.32 0
0.022 0 0.32 0
0.023 0 0.32 0
0.024 0 0.32 0
0.025 0 0.32 0
0.026 0 0.32 0
0.027 0 0.32 0
0.028 0 0.32 0
0.029 0 0.32 0
0.03 0 0.32 0
0.031 0 0.32 0
0.032 0 0.32 0
0.033 0 0.32 0
0.034 0 0.32 0
0.035 0 0.32 0
-0.035 0 0.321 0
-0.034 0 0.321 0
-0.033 0 0.321 0
-0.032 0 0.321 0
-0.031 0 0.321 0
-0.03 0 0.321 0
-0.029 0 0.321 0
-0.028 0 0.321 0
-0.027 0 0.321 0
-0.026 0 0.321 0
-0.025 0 0.321 0
-0.024 0 0.321 0
-0.023 0 0.321 0
-0.022 0 0.321 0
-0.021 0 0.321 0
-0.02 0 0.321 0
-0.019 0 0.321 0
-0.018 0 0.321 0
-0.017 0 0.321 0
-0.016 0 0.321 0
-0.015 0 0.321 0
-0.014 0 0.321 0
-0.013 0 0.321 0
-0.012 0 0.321 0
-0.011 0 0.321 0
-0.01 0 0.321 0
-0.009 0 0.321 0
-0.008 0 0.321 0
-0.007 0 0.321 0
-0.006 0 0.321 0
-0.005 0 0.321 0
-0.004 0 0.321 0
-0.003 0 0.321 0
-0.002 0 0.321 0
-0.001 0 0.321 0
0 0 0.321 0
0.001 0 0.321 0
0.002 0 0.321 0
0.003 0 0.321 1.68128e-07
0.004 0 0.321 5.28558e-05
0.005 0 0.321 4.11264e-06
0.006 0 0.321 0
0.007 0 0.321 0
0.008 0 0.321 0
0.009 0 0.321 0
0.01 0 0.321 0
0.011 0 0.321 0
0.012 0 0.321 0
0.013 0 0.321 0
0.014 0 0.321 0
0.015 0 0.321 0
0.016 0 0.321 0
0.017 0 0.321 0
0.018 0 0.321 0
0.019 0 0.321 0
0.02 0 0.321 0
0.021 0 0.321 0
0.022 0 0.321 0
0.023 0 0.321 0
0.024 0 0.321 0
0.025 0 0.321 0
0.026 0 0.321 0
0.027 0 0.321 0
0.028 0 0.321 0
0.029 0 0.321 0
0.03 0 0.321 0
0.031 0 0.321 0
0.032 0 0.321 0
0.033 0 0.321 0
0.034 0 0.321 0
0.035 0 0.321 0
-0.035 0 0.322 0
-0.034 0 0.322 0
-0.033 0 0.322 0
-0.032 0 0.322 0
-0.031 0 0.322 0
-0.03 0 0.322 0
-0.029 0 0.322 0
-0.028 0 0.322 0
-0.027 0 0.322 0
-0.026 0 0.322 0
-0.025 0 0.322 0
-0.024 0 0.322 0
-0.023 0 0.322 0
-0.022 0 0.322 0
-0.021 0 0.322 0
-0.02 0 0.322 0
-0.019 0 0.322 0
-0.018 0 0.322 0
-0.017 0 0.322 0
-0.016 0 0.322 0
-0.015 0 0.322 0
-0.014 0 0.322 0
-0.013 0 0.322 0
-0.012 0 0.322 0
-0.011 0 0.322 0
-0.01 0 0.322 0
-0.009 0 0.322 0
-0.008 0 0.322 0
-0.007 0 0.322 0
-0.006 0 0.322 0
-0.005 0 0.322 0
-0.004 0 0.322 0
-0.003 0 0.322 0
-0.002 0 0.322 0
-0.001 0 0.322 0
0 0 0.322 0
0.001 0 0.322 0
0.002 0 0.322 0
0.003 0 0.322 7.51825e-08
0.004 0 0.322 5.02165e-05
0.005 0 0.322 4.94229e-06
0.006 0 0.322 0
0.007 0 0.322 0
0.008 0 0.322 0
0.009 0 0.322 0
0.01 0 0.322 0
0.011 0 0.322 0
0.012 0 0.322 0
0.013 0 0.322 0
0.014 0 0.322 0
0.015 0 0.322 0
0.016 0 0.322 0
0.017 0 0.322 0
0.018 0 0.322 0
0.019 0 0.322 0
0.02 0 0.322 0
0.021 0 0.322 0
0.022 0 0.322 0
0.023 0 0.322 0
0.024 0 0.322 0
0.025 0 0.322 0
0.026 0 0.322 0
0.027 0 0.322 0
0.028 0 0.322 0
0.029 0 0.322 0
0.03 0 0.322 0
0.031 0 0.322 0
0.032 0 0.322 0
0.033 0 0.322 0
0.034 0 0.322 0
0.035 0 0.322 0
-0.035 0 0.323 0
-0.034 0 0.323 0
-0.033 0 0.323 0
-0.032 0 0.323 0
-0.031 0 0.323 0
-0.03 0 0.323 0
-0.029 0 0.323 0
-0.028 0 0.323 0
-0.027 0 0.323 0
-0.026 0 0.323 0
-0.025 0 0.323 0
-0.024 0 0.323 0
-0.023 0 0.323 0
-0.022 0 0.323 0
-0.021 0 0.323 0
-0.02 0 0.323 0
-0.019 0 0.323 0
-0.018 0 0.323 0
-0.017 0 0.323 0
-0.016 0 0.323 0
-0.015 0 0.323 0
-0.014 0 0.323 0
-0.013 0 0.323 0
-0.012 0 0.323 0
-0.011 0 0.323 0
-0.01 0 0.323 0
-0.009 0 0.323 0
-0.008 0 0.323 0
-0.007 0 0.323 0
-0.006 0 0.323 0
-0.005 0 0.323 0
-0.004 0 0.323 0
-0.003 0 0.323 0
-0.002 0 0.323 0
-0.001 0 0.323 0
0 0 0.323 0
0.001 0 0.323 0
0.002 0 0.323 0
0.003 0 0.323 3.01205e-08
0.004 0 0.323 4.76051e-05
0.005 0 0.323 5.75149e-06
0.006 0 0.323 0
0.007 0 0.323 0
0.008 0 0.323 0
0.009 0 0.323 0
0.01 0 0.323 0
0.011 0 0.323 0
0.012 0 0.323 0
0.013 0 0.323 0
0.014 0 0.323 0
0.015 0 0.323 0
0.016 0 0.323 0
0.017 0 0.323 0
0.018 0 0.323 0
0.019 0 0.323 0
0.02 0 0.323 0
0.021 0 0.323 0
0.022 0 0.323 0
0.023 0 0.323 0
0.024 0 0.323 0
0.025 0 0.323 0
0.026 0 0.323 0
0.027 0 0.323 0
0.028 0 0.323 0
0.029 0 0.323 0
0.03 0 0.323 0
0.031 0 0.323 0
0.032 0 0.323 0
0.033 0 0.323 0
0.034 0 0.323 0
0.035 0 0.323 0
-0.035 0 0.324 0
-0.034 0 0.324 0
-0.033 0 0.324 0
-0.032 0 0.324 0
-0.031 0 0.324 0
-0.03 0 0.324 0
-0.029 0 0.324 0
-0.028 0 0.324 0
-0.027 0 0.324 0
-0.026 0 0.324 0
-0.025 0 0.324 0
-0.024 0 0.324 0
-0.023 0 0.324 0
-0.022 0 0.324 0
-0.021 0 0.324 0
-0.02 0 0.324 0
-0.019 0 0.324 0
-0.018 0 0.324 0
-0.017 0 0.324 0
-0.016 0 0.324 0
-0.015 0 0.324 0
-0.014 0 0.324 0
-0.013 0 0.324 0
-0.012 0 0.324 0
-0.011 0 0.324 0
-0.01 0 0.324 0
-0.009 0 0.324 0
-0.008 0 0.324 0
-0.007 0 0.324 0
-0.006 0 0.324 0
-0.005 0 0.324 0
-0.004 0 0.324 0
-0.003 0 0.324 0
-0.002 0 0.324 0
-0.001 0 0.324 0
0 0 0.324 0
0.001 0 0.324 0
0.002 0 0.324 0
0.003 0 0.324 1.05365e-08
0.004 0 0.324 4.50641e-05
0.005 0 0.324 6.52037e-06
0.006 0 0.324 0
0.007 0 0.324 0
0.008 0 0.324 0
0.009 0 0.324 0
0.01 0 0.324 0
0.011 0 0.324 0
0.012 0 0.324 0
0.013 0 0.324 0
0.014 0 0.324 0
0.015 0 0.324 0
0.016 0 0.324 0
0.017 0 0.324 0
0.018 0 0.324 0
0.019 0 0.324 0
0.02 0 0.324 0
0.021 0 0.324 0
0.022 0 0.324 0
0.023 0 0.324 0
0.024 0 0.324 0
0.025 0 0.324 0
0.026 0 0.324 0
0.027 0 0.324 0
0.028 0 0.324 0
0.029 0 0.324 0
0.03 0 0.324 0
0.031 0 0.324 0
0.032 0 0.324 0
0.033 0 0.324 0
0.034 0 0.324 0
0.035 0 0.324 0
-0.035 0 0.325 0
-0.034 0 0.325 0
-0.033 0 0.325 0
-0.032 0 0.325 0
-0.031 0 0.325 0
-0.03 0 0.325 0
-0.029 0 0.325 0
-0.028 0 0.325 0
-0.027 0 0.325 0
-0.026 0 0.325 0
-0.025 0 0.325 0
-0.024 0 0.325 0
-0.023 0 0.325 0
-0.022 0 0.325 0
-0.021 0 0.325 0
-0.02 0 0.325 0
-0.019 0 0.325 0
-0.018 0 0.325 0
-0.017 0 0.325 0
-0.016 0 0.325 0
-0.015 0 0.325 0
-0.014 0 0.325 0
-0.013 0 0.325 0
-0.012 0 0.325 0
-0.011 0 0.325 0
-0.01 0 0.325 0
-0.009 0 0.325 0
-0.008 0 0.325 0
-0.007 0 0.325 0
-0.006 0 0.325 0
-0.005 0 0.325 0
-0.004 0 0.325 0
-0.003 0 0.325 0
-0.002 0 0.325 0
-0.001 0 0.325 0
0 0 0.325 0
0.001 0 0.325 0
0.002 0 0.325 0
0.003 0 0.325 3.37698e-09
0.004 0 0.325 4.26155e-05
0.005 0 0.325 7.23897e-06
0.006 0 0.325 0
0.007 0 0.325 0
0.008 0 0.325 0
0.009 0 0.325 0
0.01 0 0.325 0
0.011 0 0.325 0
0.012 0 0.325 0
0.013 0 0.325 0
0.014 0 0.325 0
0.015 0 0.325 0
0.016 0 0.325 0
0.017 0 0.325 0
0.018 0 0.325 0
0.019 0 0.325 0
0.02 0 0.325 0
0.021 0 0.325 0
0.022 0 0.325 0
0.023 0 0.325 0
0.024 0 0.325 0
0.025 0 0.325 0
0.026 0 0.325 0
0.027 0 0.325 0
0.028 0 0.325 0
0.029 0 0.325 0
0.03 0 0.325 0
0.031 0 0.325 0
0.032 0 0.325 0
0.033 0 0.325 0
0.034 0 0.325 0
0.035 0 0.325 0
-0.035 0 0.326 0
-0.034 0 0.326 0
-0.033 0 0.326 0
-0.032 0 0.326 0
-0.031 0 0.326 0
-0.03 0 0.326 0
-0.029 0 0.326 0
-0.028 0 0.326 0
-0.027 0 0.326 0
-0.026 0 0.326 0
-0.025 0 0.326 0
-0.024 0 0.326 0
-0.023 0 0.326 0
-0.022 0 0.326 0
-0.021 0 0.326 0
-0.02 0 0.326 0
-0.019 0 0.326 0
-0.018 0 0.326 0
-0.017 0 0.326 0
-0.016 0 0.326 0
-0.015 0 0.326 0
-0.014 0 0.326 0
-0.013 0 0.326 0
-0.012 0 0.326 0
-0.011 0 0.326 0
-0.01 0 0.326 0
-0.009 0 0.326 0
-0.008 0 0.326 0
-0.007 0 0.326 0
-0.006 0 0.326 0
-0.005 0 0.326 0
-0.004 0 0.326 0
-0.003 0 0.326 0
-0.002 0 0.326 0
-0.001 0 0.326 0
0 0 0.326 0
0.001 0 0.326 0
0.002 0 0.326 0
0.003 0 0.326 1.06756e-09
0.004 0 0.326 4.02693e-05
0.005 0 0.326 7.90278e-06
0.006 0 0.326 0
0.007 0 0.326 0
0.008 0 0.326 0
0.009 0 0.326 0
0.01 0 0.326 0
0.011 0 0.326 0
0.012 0 0.326 0
0.013 0 0.326 0
0.014 0 0.326 0
0.015 0 0.326 0
0.016 0 0.326 0
0.017 0 0.326 0
0.018 0 0.326 0
0.019 0 0.326 0
0.02 0 0.326 0
0.021 0 0.326 0
0.022 0 0.326 0
0.023 0 0.326 0
0.024 0 0.326 0
0.025 0 0.326 0
0.026 0 0.326 0
0.027 0 0.326 0
0.028 0 0.326 0
0.029 0 0.326 0
0.03 0 0.326 0
0.031 0 0.326 0
0.032 0 0.326 0
0.033 0 0.326 0
0.034 0 0.326 0
0.035 0 0.326 0
-0.035 0 0.327 0
-0.034 0 0.327 0
-0.033 0 0.327 0
-0.032 0 0.327 0
-0.031 0 0.327 0
-0.03 0 0.327 0
-0.029 0 0.327 0
-0.028 0 0.327 0
-0.027 0 0.327 0
-0.026 0 0.327 0
-0.025 0 0.327 0
-0.024 0 0.327 0
-0.023 0 0.327 0
-0.022 0 0.327 0
-0.021 0 0.327 0
-0.02 0 0.327 0
-0.019 0 0.327 0
-0.018 0 0.327 0
-0.017 0 0.327 0
-0.016 0 0.327 0
-0.015 0 0.327 0
-0.014 0 0.327 0
-0.013 0 0.327 0
-0.012 0 0.327 0
-0.011 0 0.327 0
-0.01 0 0.327 0
-0.009 0 0.327 0
-0.008 0 0.327 0
-0.007 0 0.327 0
-0.006 0 0.327 0
-0.005 0 0.327 0
-0.004 0 0.327 0
-0.003 0 0.327 0
-0.002 0 0.327 0
-0.001 0 0.327 0
0 0 0.327 0
0.001 0 0.327 0
0.002 0 0.327 0
0.003 0 0.327 3.18424e-10
0.004 0 0.327 3.80297e-05
0.005 0 0.327 8.51164e-06
0.006 0 0.327 0
0.007 0 0.327 0
0.008 0 0.327 0
0.009 0 0.327 0
0.01 0 0.327 0
0.011 0 0.327 0
0.012 0 0.327 0
0.013 0 0.327 0
0.014 0 0.327 0
0.015 0 0.327 0
0.016 0 0.327 0
0.017 0 0.327 0
0.018 0 0.327 0
0.019 0 0.327 0
0.02 0 0.327 0
0.021 0 0.327 0
0.022 0 0.327 0
0.023 0 0.327 0
0.024 0 0.327 0
0.025 0 0.327 0
0.026 0 0.327 0
0.027 0 0.327 0
0.028 0 0.327 0
0.029 0 0.327 0
0.03 0 0.327 0
0.031 0 0.327 0
0.032 0 0.327 0
0.033 0 0.327 0
0.034 0 0.327 0
0.035 0 0.327 0
-0.035 0 0.328 0
-0.034 0 0.328 0
-0.033 0 0.328 0
-0.032 0 0.328 0
-0.031 0 0.328 0
-0.03 0 0.328 0
-0.029 0 0.328 0
-0.028 0 0.328 0
-0.027 0 0.328 0
-0.026 0 0.328 0
-0.025 0 0.328 0
-0.024 0 0.328 0
-0.023 0 0.328 0
-0.022 0 0.328 0
-0.021 0 0.328 0
-0.02 0 0.328 0
-0.019 0 0.328 0
-0.018 0 0.328 0
-0.017 0 0.328 0
-0.016 0 0.328 0
-0.015 0 0.328 0
-0.014 0 0.328 0
-0.013 0 0.328 0
-0.012 0 0.328 0
-0.011 0 0.328 0
-0.01 0 0.328 0
-0.009 0 0.328 0
-0.008 0 0.328 0
-0.007 0 0.328 0
-0.006 0 0.328 0
-0.005 0 0.328 0
-0.004 0 0.328 0
-0.003 0 0.328 0
-0.002 0 0.328 0
-0.001 0 0.328 0
0 0 0.328 0
0.001 0 0.328 0
0.002 0 0.328 0
0.003 0 0.328 4.81085e-11
0.004 0 0.328 3.58939e-05
0.005 0 0.328 9.06779e-06
0.006 0 0.328 0
0.007 0 0.328 0
0.008 0 0.328 0
0.009 0 0.328 0
0.01 0 0.328 0
0.011 0 0.328 0
0.012 0 0.328 0
0.013 0 0.328 0
0.014 0 0.328 0
0.015 0 0.328 0
0.016 0 0.328 0
0.017 0 0.328 0
0.018 0 0.328 0
0.019 0 0.328 0
0.02 0 0.328 0
0.021 0 0.328 0
0.022 0 0.328 0
0.023 0 0.328 0
0.024 0 0.328 0
0.025 0 0.328 0
0.026 0 0.328 0
0.027 0 0.328 0
0.028 0 0.328 0
0.029 0 0.328 0
0.03 0 0.328 0
0.031 0 0.328 0
0.032 0 0.328 0
0.033 0 0.328 0
0.034 0 0.328 0
0.035 0 0.328 0
-0.035 0 0.329 0
-0.034 0 0.329 0
-0.033 0 0.329 0
-0.032 0 0.329 0
-0.031 0 0.329 0
-0.03 0 0.329 0
-0.029 0 0.329 0
-0.028 0 0.329 0
-0.027 0 0.329 0
-0.026 0 0.329 0
-0.025 0 0.329 0
-0.024 0 0.329 0
-0.023 0 0.329 0
-0.022 0 0.329 0
-0.021 0 0.329 0
-0.02 0 0.329 0
-0.019 0 0.329 0
-0.018 0 0.329 0
-0.017 0 0.329 0
-0.016 0 0.329 0
-0.015 0 0.329 0
-0.014 0 0.329 0
-0.013 0 0.329 0
-0.012 0 0.329 0
-0.011 0 0.329 0
-0.01 0 0.329 0
-0.009 0 0.329 0
-0.008 0 0.329 0
-0.007 0 0.329 0
-0.006 0 0.329 0
-0.005 0 0.329 0
-0.004 0 0.329 0
-0.003 0 0.329 0
-0.002 0 0.329 0
-0.001 0 0.329 0
0 0 0.329 0
0.001 0 0.329 0
0.002 0 0.329 0
0.003 0 0.329 4.21373e-13
0.004 0 0.329 3.38581e-05
0.005 0 0.329 9.57418e-06
0.006 0 0.329 0
0.007 0 0.329 0
0.008 0 0.329 0
0.009 0 0.329 0
0.01 0 0.329 0
0.011 0 0.329 0
0.012 0 0.329 0
0.013 0 0.329 0
0.014 0 0.329 0
0.015 0 0.329 0
0.016 0 0.329 0
0.017 0 0.329 0
0.018 0 0.329 0
0.019 0 0.329 0
0.02 0 0.329 0
0.021 0 0.329 0
0.022 0 0.329 0
0.023 0 0.329 0
0.024 0 0.329 0
0.025 0 0.329 0
0.026 0 0.329 0
0.027 0 0.329 0
0.028 0 0.329 0
0.029 0 0.329 0
0.03 0 0.329 0
0.031 0 0.329 0
0.032 0 0.329 0
0.033 0 0.329 0
0.034 0 0.329 0
0.035 0 0.329 0
-0.035 0 0.33 0
-0.034 0 0.33 0
-0.033 0 0.33 0
-0.032 0 0.33 0
-0.031 0 0.33 0
-0.03 0 0.33 0
-0.029 0 0.33 0
-0.028 0 0.33 0
-0.027 0 0.33 0
-0.026 0 0.33 0
-0.025 0 0.33 0
-0.024 0 0.33 0
-0.023 0 0.33 0
-0.022 0 0.33 0
-0.021 0 0.33 0
-0.02 0 0.33 0
-0.019 0 0.33 0
-0.018 0 0.33 0
-0.017 0 0.33 0
-0.016 0 0.33 0
-0.015 0 0.33 0
-0.014 0 0.33 0
-0.013 0 0.33 0
-0.012 0 0.33 0
-0.011 0 0.33 0
-0.01 0 0.33 0
-0.009 0 0.33 0
-0.008 0 0.33 0
-0.007 0 0.33 0
-0.006 0 0.33 0
-0.005 0 0.33 0
-0.004 0 0.33 0
-0.003 0 0.33 0
-0.002 0 0.33 0
-0.001 0 0.33 0
0 0 0.33 0
0.001 0 0.33 0
0.002 0 0.33 0
0.003 0 0.33 0
0.004 0 0.33 3.19169e-05
0.005 0 0.33 1.0033e-05
0.006 0 0.33 0
0.007 0 0.33 0
0.008 0 0.33 0
0.009 0 0.33 0
0.01 0 0.33 0
0.011 0 0.33 0
0.012 0 0.33 0
0.013 0 0.33 0
0.014 0 0.33 0
0.015 0 0.33 0
0.016 0 0.33 0
0.017 0 0.33 0
0.018 0 0.33 0
0.019 0 0.33 0
0.02 0 0.33 0
0.021 0 0.33 0
0.022 0 0.33 0
0.023 0 0.33 0
0.024 0 0.33 0
0.025 0 0.33 0
0.026 0 0.33 0
0.027 0 0.33 0
0.028 0 0.33 0
0.029 0 0.33 0
0.03 0 0.33 0
0.031 0 0.33 0
0.032 0 0.33 0
0.033 0 0.33 0
0.034 0 0.33 0
0.035 0 0.33 0
-0.035 0 0.331 0
-0.034 0 0.331 0
-0.033 0 0.331 0
-0.032 0 0.331 0
-0.031 0 0.331 0
-0.03 0 0.331 0
-0.029 0 0.331 0
-0.028 0 0.331 0
-0.027 0 0.331 0
-0.026 0 0.331 0
-0.025 0 0.331 0
-0.024 0 0.331 0
-0.023 0 0.331 0
-0.022 0 0.331 0
-0.021 0 0.331 0
-0.02 0 0.331 0
-0.019 0 0.331 0
-0.018 0 0.331 0
-0.017 0 0.331 0
-0.016 0 0.331 0
-0.015 0 0.331 0
-0.014 0 0.331 0
-0.013 0 0.331 0
-0.012 0 0.331 0
-0.011 0 0.331 0
-0.01 0 0.331 0
-0.009 0 0.331 0
-0.008 0 0.331 0
-0.007 0 0.331 0
-0.006 0 0.331 0
-0.005 0 0.331 0
-0.004 0 0.331 0
-0.003 0 0.331 0
-0.002 0 0.331 0
-0.001 0 0.331 0
0 0 0.331 0
0.001 0 0.331 0
0.002 0 0.331 0
0.003 0 0.331 0
0.004 0 0.331 3.00667e-05
0.005 0 0.331 1.04458e-05
0.006 0 0.331 0
0.007 0 0.331 0
0.008 0 0.331 0
0.009 0 0.331 0
0.01 0 0.331 0
0.011 0 0.331 0
0.012 0 0.331 0
0.013 0 0.331 0
0.014 0 0.331 0
0.015 0 0.331 0
0.016 0 0.331 0
0.017 0 0.331 0
0.018 0 0.331 0
0.019 0 0.331 0
0.02 0 0.331 0
0.021 0 0.331 0
0.022 0 0.331 0
0.023 0 0.331 0
0.024 0 0.331 0
0.025 0 0.331 0
0.026 0 0.331 0
0.027 0 0.331 0
0.028 0 0.331 0
0.029 0 0.331 0
0.03 0 0.331 0
0.031 0 0.331 0
0.032 0 0.331 0
0.033 0 0.331 0
0.034 0 0.331 0
0.035 0 0.331 0
-0.035 0 0.332 0
-0.034 0 0.332 0
-0.033 0 0.332 0
-0.032 0 0.332 0
-0.031 0 0.332 0
-0.03 0 0.332 0
-0.029 0 0.332 0
-0.028 0 0.332 0
-0.027 0 0.332 0
-0.026 0 0.332 0
-0.025 0 0.332 0
-0.024 0 0.332 0
-0.023 0 0.332 0
-0.022 0 0.332 0
-0.021 0 0.332 0
-0.02 0 0.332 0
-0.019 0 0.332 0
-0.018 0 0.332 0
-0.017 0 0.332 0
-0.016 0 0.332 0
-0.015 0 0.332 0
-0.014 0 0.332 0
-0.013 0 0.332 0
-0.012 0 0.332 0
-0.011 0 0.332 0
-0.01 0 0.332 0
-0.009 0 0.332 0
-0.008 0 0.332 0
-0.007 0 0.332 0
-0.006 0 0.332 0
-0.005 0 0.332 0
-0.004 0 0.332 0
-0.003 0 0.332 0
-0.002 0 0.332 0
-0.001 0 0.332 0
0 0 0.332 0
0.001 0 0.332 0
0.002 0 0.332 0
0.003 0 0.332 0
0.004 0 0.332 2.83059e-05
0.005 0 0.332 1.0815e-05
0.006 0 0.332 0
0.007 0 0.332 0
0.008 0 0.332 0
0.009 0 0.332 0
0.01 0 0.332 0
0.011 0 0.332 0
0.012 0 0.332 0
0.013 0 0.332 0
0.014 0 0.332 0
0.015 0 0.332 0
0.016 0 0.332 0
0.017 0 0.332 0
0.018 0 0.332 0
0.019 0 0.332 0
0.02 0 0.332 0
0.021 0 0.332 0
0.022 0 0.332 0
0.023 0 0.332 0
0.024 0 0.332 0
0.025 0 0.332 0
0.026 0 0.332 0
0.027 0 0.332 0
0.028 0 0.332 0
0.029 0 0.332 0
0.03 0 0.332 0
0.031 0 0.332 0
0.032 0 0.332 0
0.033 0 0.332 0
0.034 0 0.332 0
0.035 0 0.332 0
-0.035 0 0.333 0
-0.034 0 0.333 0
-0.033 0 0.333 0
-0.032 0 0.333 0
-0.031 0 0.333 0
-0.03 0 0.333 0
-0.029 0 0.333 0
-0.028 0 0.333 0
-0.027 0 0.333 0
-0.026 0 0.333 0
-0.025 0 0.333 0
-0.024 0 0.333 0
-0.023 0 0.333 0
-0.022 0 0.333 0
-0.021 0 0.333 0
-0.02 0 0.333 0
-0.019 0 0.333 0
-0.018 0 0.333 0
-0.017 0 0.333 0
-0.016 0 0.333 0
-0.015 0 0.333 0
-0.014 0 0.333 0
-0.013 0 0.333 0
-0.012 0 0.333 0
-0.011 0 0.333 0
-0.01 0 0.333 0
-0.009 0 0.333 0
-0.008 0 0.333 0
-0.007 0 0.333 0
-0.006 0 0.333 0
-0.005 0 0.333 0
-0.004 0 0.333 0
-0.003 0 0.333 0
-0.002 0 0.333 0
-0.001 0 0.333 0
0 0 0.333 0
0.001 0 0.333 0
0.002 0 0.333 0
0.003 0 0.333 0
0.004 0 0.333 2.66335e-05
0.005 0 0.333 1.11436e-05
0.006 0 0.333 0
0.007 0 0.333 0
0.008 0 0.333 0
0.009 0 0.333 0
0.01 0 0.333 0
0.011 0 0.333 0
0.012 0 0.333 0
0.013 0 0.333 0
0.014 0 0.333 0
0.015 0 0.333 0
0.016 0 0.333 0
0.017 0 0.333 0
0.018 0 0.333 0
0.019 0 0.333 0
0.02 0 0.333 0
0.021 0 0.333 0
0.022 0 0.333 0
0.023 0 0.333 0
0.024 0 0.333 0
0.025 0 0.333 0
0.026 0 0.333 0
0.027 0 0.333 0
0.028 0 0.333 0
0.029 0 0.333 0
0.03 0 0.333 0
0.031 0 0.333 0
0.032 0 0.333 0
0.033 0 0.333 0
0.034 0 0.333 0
0.035 0 0.333 0
-0.035 0 0.334 0
-0.034 0 0.334 0
-0.033 0 0.334 0
-0.032 0 0.334 0
-0.031 0 0.334 0
-0.03 0 0.334 0
-0.029 0 0.334 0
-0.028 0 0.334 0
-0.027 0 0.334 0
-0.026 0 0.334 0
-0.025 0 0.334 0
-0.024 0 0.334 0
-0.023 0 0.334 0
-0.022 0 0.334 0
-0.021 0 0.334 0
-0.02 0 0.334 0
-0.019 0 0.334 0
-0.018 0 0.334 0
-0.017 0 0.334 0
-0.016 0 0.334 0
-0.015 0 0.334 0
-0.014 0 0.334 0
-0.013 0 0.334 0
-0.012 0 0.334 0
-0.011 0 0.334 0
-0.01 0 0.334 0
-0.009 0 0.334 0
-0.008 0 0.334 0
-0.007 0 0.334 0
-0.006 0 0.334 0
-0.005 0 0.334 0
-0.004 0 0.334 0
-0.003 0 0.334 0
-0.002 0 0.334 0
-0.001 0 0.334 0
0 0 0.334 0
0.001 0 0.334 0
0.002 0 0.334 0
0.003 0 0.334 0
0.004 0 0.334 2.50474e-05
0.005 0 0.334 1.14335e-05
0.006 0 0.334 0
0.007 0 0.334 0
0.008 0 0.334 0
0.009 0 0.334 0
0.01 0 0.334 0
0.011 0 0.334 0
0.012 0 0.334 0
0.013 0 0.334 0
0.014 0 0.334 0
0.015 0 0.334 0
0.016 0 0.334 0
0.017 0 0.334 0
0.018 0 0.334 0
0.019 0 0.334 0
0.02 0 0.334 0
0.021 0 0.334 0
0.022 0 0.334 0
0.023 0 0.334 0
0.024 0 0.334 0
0.025 0 0.334 0
0.026 0 0.334 0
0.027 0 0.334 0
0.028 0 0.334 0
0.029 0 0.334 0
0.03 0 0.334 0
0.031 0 0.334 0
0.032 0 0.334 0
0.033 0 0.334 0
0.034 0 0.334 0
0.035 0 0.334 0
-0.035 0 0.335 0
-0.034 0 0.335 0
-0.033 0 0.335 0
-0.032 0 0.335 0
-0.031 0 0.335 0
-0.03 0 0.335 0
-0.029 0 0.335 0
-0.028 0 0.335 0
-0.027 0 0.335 0
-0.026 0 0.335 0
-0.025 0 0.335 0
-0.024 0 0.335 0
-0.023 0 0.335 0
-0.022 0 0.335 0
-0.021 0 0.335 0
-0.02 0 0.335 0
-0.019 0 0.335 0
-0.018 0 0.335 0
-0.017 0 0.335 0
-0.016 0 0.335 0
-0.015 0 0.335 0
-0.014 0 0.335 0
-0.013 0 0.335 0
-0.012 0 0.335 0
-0.011 0 0.335 0
-0.01 0 0.335 0
-0.009 0 0.335 0
-0.008 0 0.335 0
-0.007 0 0.335 0
-0.006 0 0.335 0
-0.005 0 0.335 0
-0.004 0 0.335 0
-0.003 0 0.335 0
-0.002 0 0.335 0
-0.001 0 0.335 0
0 0 0.335 0
0.001 0 0.335 0
0.002 0 0.335 0
0.003 0 0.335 0
0.004 0 0.335 2.35475e-05
0.005 0 0.335 1.16875e-05
0.006 0 0.335 0
0.007 0 0.335 0
0.008 0 0.335 0
0.009 0 0.335 0
0.01 0 0.335 0
0.011 0 0.335 0
0.012 0 0.335 0
0.013 0 0.335 0
0.014 0 0.335 0
0.015 0 0.335 0
0.016 0 0.335 0
0.017 0 0.335 0
0.018 0 0.335 0
0.019 0 0.335 0
0.02 0 0.335 0
0.021 0 0.335 0
0.022 0 0.335 0
0.023 0 0.335 0
0.024 0 0.335 0
0.025 0 0.335 0
0.026 0 0.335 0
0.027 0 0.335 0
0.028 0 0.335 0
0.029 0 0.335 0
0.03 0 0.335 0
0.031 0 0.335 0
0.032 0 0.335 0
0.033 0 0.335 0
0.034 0 0.335 0
0.035 0 0.335 0
-0.035 0 0.336 0
-0.034 0 0.336 0
-0.033 0 0.336 0
-0.032 0 0.336 0
-0.031 0 0.336 0
-0.03 0 0.336 0
-0.029 0 0.336 0
-0.028 0 0.336 0
-0.027 0 0.336 0
-0.026 0 0.336 0
-0.025 0 0.336 0
-0.024 0 0.336 0
